dx_bin,dy_bin,cnt,bin_p,pass_p,t
"(10, 20]","(-30, -20]",26.0,0.024413145539906103,0.00024413145539906104,35
"(10, 20]","(-20, -10]",59.0,0.05539906103286385,0.0005539906103286385,35
"(10, 20]","(-10, 0]",106.0,0.09953051643192488,0.000995305164319249,35
"(10, 20]","(0, 10]",76.0,0.07136150234741784,0.0007136150234741783,35
"(10, 20]","(10, 20]",44.0,0.04131455399061033,0.0004131455399061033,35
"(10, 20]","(20, 30]",16.0,0.015023474178403756,0.00015023474178403755,35
"(10, 20]","(30, 40]",0.0,0.0,0.0,35
"(20, 30]","(-40, -30]",1.0,0.0009389671361502347,9.389671361502347e-06,35
"(20, 30]","(-30, -20]",31.0,0.02910798122065728,0.0002910798122065728,35
"(20, 30]","(-20, -10]",53.0,0.04976525821596244,0.0004976525821596244,35
"(20, 30]","(-10, 0]",45.0,0.04225352112676056,0.0004225352112676056,35
"(20, 30]","(0, 10]",60.0,0.056338028169014086,0.0005633802816901409,35
"(20, 30]","(10, 20]",59.0,0.05539906103286385,0.0005539906103286385,35
"(20, 30]","(20, 30]",37.0,0.03474178403755868,0.0003474178403755868,35
"(20, 30]","(30, 40]",2.0,0.0018779342723004694,1.8779342723004694e-05,35
"(30, 40]","(-40, -30]",1.0,0.0009389671361502347,9.389671361502347e-06,35
"(30, 40]","(-30, -20]",11.0,0.010328638497652582,0.00010328638497652582,35
"(30, 40]","(-20, -10]",16.0,0.015023474178403756,0.00015023474178403755,35
"(30, 40]","(-10, 0]",9.0,0.008450704225352112,8.450704225352111e-05,35
"(30, 40]","(0, 10]",9.0,0.008450704225352112,8.450704225352111e-05,35
"(30, 40]","(10, 20]",17.0,0.01596244131455399,0.00015962441314553992,35
"(30, 40]","(20, 30]",24.0,0.022535211267605635,0.00022535211267605634,35
"(30, 40]","(30, 40]",0.0,0.0,0.0,35
"(40, 50]","(-40, -30]",0.0,0.0,0.0,35
"(40, 50]","(-30, -20]",9.0,0.008450704225352112,8.450704225352111e-05,35
"(40, 50]","(-20, -10]",12.0,0.011267605633802818,0.00011267605633802817,35
"(40, 50]","(-10, 0]",9.0,0.008450704225352112,8.450704225352111e-05,35
"(40, 50]","(0, 10]",12.0,0.011267605633802818,0.00011267605633802817,35
"(40, 50]","(10, 20]",13.0,0.012206572769953052,0.00012206572769953052,35
"(40, 50]","(20, 30]",8.0,0.007511737089201878,7.511737089201878e-05,35
"(40, 50]","(30, 40]",0.0,0.0,0.0,35
"(50, 60]","(-40, -30]",0.0,0.0,0.0,35
"(50, 60]","(-30, -20]",3.0,0.0028169014084507044,2.8169014084507043e-05,35
"(50, 60]","(-20, -10]",5.0,0.004694835680751174,4.694835680751174e-05,35
"(50, 60]","(-10, 0]",8.0,0.007511737089201878,7.511737089201878e-05,35
"(50, 60]","(0, 10]",10.0,0.009389671361502348,9.389671361502347e-05,35
"(50, 60]","(10, 20]",6.0,0.005633802816901409,5.6338028169014086e-05,35
"(50, 60]","(20, 30]",2.0,0.0018779342723004694,1.8779342723004694e-05,35
"(50, 60]","(30, 40]",0.0,0.0,0.0,35
"(60, 70]","(-40, -30]",0.0,0.0,0.0,35
"(60, 70]","(-30, -20]",0.0,0.0,0.0,35
"(60, 70]","(-20, -10]",0.0,0.0,0.0,35
"(60, 70]","(-10, 0]",2.0,0.0018779342723004694,1.8779342723004694e-05,35
"(60, 70]","(0, 10]",2.0,0.0018779342723004694,1.8779342723004694e-05,35
"(60, 70]","(10, 20]",0.0,0.0,0.0,35
"(60, 70]","(20, 30]",0.0,0.0,0.0,35
"(60, 70]","(30, 40]",0.0,0.0,0.0,35
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,36
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,36
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,36
"(-10, 0]","(-10, 0]",4.0,0.004509582863585118,4.509582863585118e-05,36
"(-10, 0]","(0, 10]",1.0,0.0011273957158962795,1.1273957158962795e-05,36
"(-10, 0]","(10, 20]",0.0,0.0,0.0,36
"(-10, 0]","(20, 30]",0.0,0.0,0.0,36
"(-10, 0]","(30, 40]",0.0,0.0,0.0,36
"(0, 10]","(-40, -30]",1.0,0.0011273957158962795,1.1273957158962795e-05,36
"(0, 10]","(-30, -20]",3.0,0.0033821871476888386,3.382187147688839e-05,36
"(0, 10]","(-20, -10]",35.0,0.03945885005636979,0.0003945885005636979,36
"(0, 10]","(-10, 0]",84.0,0.09470124013528748,0.0009470124013528748,36
"(0, 10]","(0, 10]",52.0,0.058624577226606536,0.0005862457722660653,36
"(0, 10]","(10, 20]",50.0,0.05636978579481398,0.0005636978579481398,36
"(0, 10]","(20, 30]",4.0,0.004509582863585118,4.509582863585118e-05,36
"(0, 10]","(30, 40]",0.0,0.0,0.0,36
"(10, 20]","(-40, -30]",1.0,0.0011273957158962795,1.1273957158962795e-05,36
"(10, 20]","(-30, -20]",21.0,0.02367531003382187,0.0002367531003382187,36
"(10, 20]","(-20, -10]",45.0,0.05073280721533258,0.0005073280721533259,36
"(10, 20]","(-10, 0]",86.0,0.09695603156708005,0.0009695603156708004,36
"(10, 20]","(0, 10]",63.0,0.07102593010146561,0.0007102593010146561,36
"(10, 20]","(10, 20]",41.0,0.046223224351747465,0.00046223224351747466,36
"(10, 20]","(20, 30]",10.0,0.011273957158962795,0.00011273957158962796,36
"(10, 20]","(30, 40]",1.0,0.0011273957158962795,1.1273957158962795e-05,36
"(20, 30]","(-40, -30]",0.0,0.0,0.0,36
"(20, 30]","(-30, -20]",18.0,0.020293122886133032,0.00020293122886133033,36
"(20, 30]","(-20, -10]",36.0,0.040586245772266064,0.00040586245772266066,36
"(20, 30]","(-10, 0]",38.0,0.04284103720405862,0.0004284103720405862,36
"(20, 30]","(0, 10]",47.0,0.05298759864712514,0.0005298759864712514,36
"(20, 30]","(10, 20]",43.0,0.048478015783540024,0.0004847801578354002,36
"(20, 30]","(20, 30]",26.0,0.029312288613303268,0.00029312288613303266,36
"(20, 30]","(30, 40]",2.0,0.002254791431792559,2.254791431792559e-05,36
"(30, 40]","(-40, -30]",1.0,0.0011273957158962795,1.1273957158962795e-05,36
"(30, 40]","(-30, -20]",16.0,0.018038331454340473,0.00018038331454340472,36
"(30, 40]","(-20, -10]",13.0,0.014656144306651634,0.00014656144306651633,36
"(30, 40]","(-10, 0]",9.0,0.010146561443066516,0.00010146561443066517,36
"(30, 40]","(0, 10]",12.0,0.013528748590755355,0.00013528748590755355,36
"(30, 40]","(10, 20]",15.0,0.016910935738444193,0.00016910935738444194,36
"(30, 40]","(20, 30]",15.0,0.016910935738444193,0.00016910935738444194,36
"(30, 40]","(30, 40]",0.0,0.0,0.0,36
"(40, 50]","(-40, -30]",0.0,0.0,0.0,36
"(40, 50]","(-30, -20]",8.0,0.009019165727170236,9.019165727170236e-05,36
"(40, 50]","(-20, -10]",11.0,0.012401352874859075,0.00012401352874859075,36
"(40, 50]","(-10, 0]",8.0,0.009019165727170236,9.019165727170236e-05,36
"(40, 50]","(0, 10]",9.0,0.010146561443066516,0.00010146561443066517,36
"(40, 50]","(10, 20]",16.0,0.018038331454340473,0.00018038331454340472,36
"(40, 50]","(20, 30]",7.0,0.007891770011273957,7.891770011273957e-05,36
"(40, 50]","(30, 40]",0.0,0.0,0.0,36
"(50, 60]","(-40, -30]",0.0,0.0,0.0,36
"(50, 60]","(-30, -20]",2.0,0.002254791431792559,2.254791431792559e-05,36
"(50, 60]","(-20, -10]",5.0,0.005636978579481398,5.636978579481398e-05,36
"(50, 60]","(-10, 0]",7.0,0.007891770011273957,7.891770011273957e-05,36
"(50, 60]","(0, 10]",10.0,0.011273957158962795,0.00011273957158962796,36
"(50, 60]","(10, 20]",5.0,0.005636978579481398,5.636978579481398e-05,36
"(50, 60]","(20, 30]",3.0,0.0033821871476888386,3.382187147688839e-05,36
"(50, 60]","(30, 40]",0.0,0.0,0.0,36
"(60, 70]","(-40, -30]",0.0,0.0,0.0,36
"(60, 70]","(-30, -20]",0.0,0.0,0.0,36
"(60, 70]","(-20, -10]",0.0,0.0,0.0,36
"(60, 70]","(-10, 0]",2.0,0.002254791431792559,2.254791431792559e-05,36
"(60, 70]","(0, 10]",1.0,0.0011273957158962795,1.1273957158962795e-05,36
"(60, 70]","(10, 20]",0.0,0.0,0.0,36
"(60, 70]","(20, 30]",0.0,0.0,0.0,36
"(60, 70]","(30, 40]",0.0,0.0,0.0,36
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,37
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,37
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,37
"(-10, 0]","(-10, 0]",3.0,0.003896103896103896,3.896103896103896e-05,37
"(-10, 0]","(0, 10]",2.0,0.0025974025974025974,2.5974025974025975e-05,37
"(-10, 0]","(10, 20]",0.0,0.0,0.0,37
"(-10, 0]","(20, 30]",0.0,0.0,0.0,37
"(-10, 0]","(30, 40]",0.0,0.0,0.0,37
"(0, 10]","(-40, -30]",1.0,0.0012987012987012987,1.2987012987012988e-05,37
"(0, 10]","(-30, -20]",3.0,0.003896103896103896,3.896103896103896e-05,37
"(0, 10]","(-20, -10]",33.0,0.04285714285714286,0.00042857142857142855,37
"(0, 10]","(-10, 0]",67.0,0.08701298701298701,0.0008701298701298702,37
"(0, 10]","(0, 10]",40.0,0.05194805194805195,0.0005194805194805195,37
"(0, 10]","(10, 20]",45.0,0.05844155844155844,0.0005844155844155844,37
"(0, 10]","(20, 30]",3.0,0.003896103896103896,3.896103896103896e-05,37
"(0, 10]","(30, 40]",0.0,0.0,0.0,37
"(10, 20]","(-40, -30]",3.0,0.003896103896103896,3.896103896103896e-05,37
"(10, 20]","(-30, -20]",18.0,0.023376623376623377,0.00023376623376623377,37
"(10, 20]","(-20, -10]",42.0,0.05454545454545454,0.0005454545454545455,37
"(10, 20]","(-10, 0]",73.0,0.09480519480519481,0.0009480519480519481,37
"(10, 20]","(0, 10]",54.0,0.07012987012987013,0.0007012987012987012,37
"(10, 20]","(10, 20]",34.0,0.04415584415584416,0.00044155844155844155,37
"(10, 20]","(20, 30]",10.0,0.012987012987012988,0.00012987012987012987,37
"(10, 20]","(30, 40]",2.0,0.0025974025974025974,2.5974025974025975e-05,37
"(20, 30]","(-40, -30]",0.0,0.0,0.0,37
"(20, 30]","(-30, -20]",17.0,0.02207792207792208,0.00022077922077922077,37
"(20, 30]","(-20, -10]",34.0,0.04415584415584416,0.00044155844155844155,37
"(20, 30]","(-10, 0]",33.0,0.04285714285714286,0.00042857142857142855,37
"(20, 30]","(0, 10]",44.0,0.05714285714285714,0.0005714285714285714,37
"(20, 30]","(10, 20]",34.0,0.04415584415584416,0.00044155844155844155,37
"(20, 30]","(20, 30]",24.0,0.03116883116883117,0.0003116883116883117,37
"(20, 30]","(30, 40]",2.0,0.0025974025974025974,2.5974025974025975e-05,37
"(30, 40]","(-40, -30]",0.0,0.0,0.0,37
"(30, 40]","(-30, -20]",16.0,0.02077922077922078,0.0002077922077922078,37
"(30, 40]","(-20, -10]",11.0,0.014285714285714285,0.00014285714285714284,37
"(30, 40]","(-10, 0]",8.0,0.01038961038961039,0.0001038961038961039,37
"(30, 40]","(0, 10]",8.0,0.01038961038961039,0.0001038961038961039,37
"(30, 40]","(10, 20]",12.0,0.015584415584415584,0.00015584415584415584,37
"(30, 40]","(20, 30]",12.0,0.015584415584415584,0.00015584415584415584,37
"(30, 40]","(30, 40]",1.0,0.0012987012987012987,1.2987012987012988e-05,37
"(40, 50]","(-40, -30]",0.0,0.0,0.0,37
"(40, 50]","(-30, -20]",7.0,0.00909090909090909,9.09090909090909e-05,37
"(40, 50]","(-20, -10]",9.0,0.011688311688311689,0.00011688311688311689,37
"(40, 50]","(-10, 0]",9.0,0.011688311688311689,0.00011688311688311689,37
"(40, 50]","(0, 10]",7.0,0.00909090909090909,9.09090909090909e-05,37
"(40, 50]","(10, 20]",9.0,0.011688311688311689,0.00011688311688311689,37
"(40, 50]","(20, 30]",6.0,0.007792207792207792,7.792207792207792e-05,37
"(40, 50]","(30, 40]",0.0,0.0,0.0,37
"(50, 60]","(-40, -30]",0.0,0.0,0.0,37
"(50, 60]","(-30, -20]",2.0,0.0025974025974025974,2.5974025974025975e-05,37
"(50, 60]","(-20, -10]",6.0,0.007792207792207792,7.792207792207792e-05,37
"(50, 60]","(-10, 0]",4.0,0.005194805194805195,5.194805194805195e-05,37
"(50, 60]","(0, 10]",11.0,0.014285714285714285,0.00014285714285714284,37
"(50, 60]","(10, 20]",6.0,0.007792207792207792,7.792207792207792e-05,37
"(50, 60]","(20, 30]",1.0,0.0012987012987012987,1.2987012987012988e-05,37
"(50, 60]","(30, 40]",0.0,0.0,0.0,37
"(60, 70]","(-40, -30]",0.0,0.0,0.0,37
"(60, 70]","(-30, -20]",0.0,0.0,0.0,37
"(60, 70]","(-20, -10]",0.0,0.0,0.0,37
"(60, 70]","(-10, 0]",2.0,0.0025974025974025974,2.5974025974025975e-05,37
"(60, 70]","(0, 10]",1.0,0.0012987012987012987,1.2987012987012988e-05,37
"(60, 70]","(10, 20]",1.0,0.0012987012987012987,1.2987012987012988e-05,37
"(60, 70]","(20, 30]",0.0,0.0,0.0,37
"(60, 70]","(30, 40]",0.0,0.0,0.0,37
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,38
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,38
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,38
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,38
"(-10, 0]","(0, 10]",2.0,0.0030441400304414,3.0441400304414e-05,38
"(-10, 0]","(10, 20]",0.0,0.0,0.0,38
"(-10, 0]","(20, 30]",0.0,0.0,0.0,38
"(-10, 0]","(30, 40]",0.0,0.0,0.0,38
"(0, 10]","(-40, -30]",0.0,0.0,0.0,38
"(0, 10]","(-30, -20]",4.0,0.0060882800608828,6.0882800608828e-05,38
"(0, 10]","(-20, -10]",25.0,0.0380517503805175,0.000380517503805175,38
"(0, 10]","(-10, 0]",56.0,0.0852359208523592,0.0008523592085235921,38
"(0, 10]","(0, 10]",33.0,0.0502283105022831,0.000502283105022831,38
"(0, 10]","(10, 20]",41.0,0.0624048706240487,0.000624048706240487,38
"(0, 10]","(20, 30]",4.0,0.0060882800608828,6.0882800608828e-05,38
"(0, 10]","(30, 40]",0.0,0.0,0.0,38
"(10, 20]","(-40, -30]",2.0,0.0030441400304414,3.0441400304414e-05,38
"(10, 20]","(-30, -20]",12.0,0.0182648401826484,0.000182648401826484,38
"(10, 20]","(-20, -10]",32.0,0.0487062404870624,0.000487062404870624,38
"(10, 20]","(-10, 0]",62.0,0.0943683409436834,0.000943683409436834,38
"(10, 20]","(0, 10]",56.0,0.0852359208523592,0.0008523592085235921,38
"(10, 20]","(10, 20]",27.0,0.0410958904109589,0.000410958904109589,38
"(10, 20]","(20, 30]",9.0,0.0136986301369863,0.000136986301369863,38
"(10, 20]","(30, 40]",2.0,0.0030441400304414,3.0441400304414e-05,38
"(20, 30]","(-40, -30]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(20, 30]","(-30, -20]",21.0,0.0319634703196347,0.00031963470319634703,38
"(20, 30]","(-20, -10]",28.0,0.0426179604261796,0.00042617960426179604,38
"(20, 30]","(-10, 0]",32.0,0.0487062404870624,0.000487062404870624,38
"(20, 30]","(0, 10]",33.0,0.0502283105022831,0.000502283105022831,38
"(20, 30]","(10, 20]",26.0,0.0395738203957382,0.00039573820395738204,38
"(20, 30]","(20, 30]",19.0,0.0289193302891933,0.00028919330289193303,38
"(20, 30]","(30, 40]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(30, 40]","(-40, -30]",0.0,0.0,0.0,38
"(30, 40]","(-30, -20]",13.0,0.0197869101978691,0.00019786910197869102,38
"(30, 40]","(-20, -10]",8.0,0.0121765601217656,0.000121765601217656,38
"(30, 40]","(-10, 0]",6.0,0.0091324200913242,9.1324200913242e-05,38
"(30, 40]","(0, 10]",9.0,0.0136986301369863,0.000136986301369863,38
"(30, 40]","(10, 20]",9.0,0.0136986301369863,0.000136986301369863,38
"(30, 40]","(20, 30]",13.0,0.0197869101978691,0.00019786910197869102,38
"(30, 40]","(30, 40]",3.0,0.0045662100456621,4.5662100456621e-05,38
"(40, 50]","(-40, -30]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(40, 50]","(-30, -20]",4.0,0.0060882800608828,6.0882800608828e-05,38
"(40, 50]","(-20, -10]",7.0,0.0106544901065449,0.00010654490106544901,38
"(40, 50]","(-10, 0]",7.0,0.0106544901065449,0.00010654490106544901,38
"(40, 50]","(0, 10]",4.0,0.0060882800608828,6.0882800608828e-05,38
"(40, 50]","(10, 20]",10.0,0.015220700152207,0.00015220700152207,38
"(40, 50]","(20, 30]",6.0,0.0091324200913242,9.1324200913242e-05,38
"(40, 50]","(30, 40]",0.0,0.0,0.0,38
"(50, 60]","(-40, -30]",0.0,0.0,0.0,38
"(50, 60]","(-30, -20]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(50, 60]","(-20, -10]",4.0,0.0060882800608828,6.0882800608828e-05,38
"(50, 60]","(-10, 0]",4.0,0.0060882800608828,6.0882800608828e-05,38
"(50, 60]","(0, 10]",9.0,0.0136986301369863,0.000136986301369863,38
"(50, 60]","(10, 20]",6.0,0.0091324200913242,9.1324200913242e-05,38
"(50, 60]","(20, 30]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(50, 60]","(30, 40]",0.0,0.0,0.0,38
"(60, 70]","(-40, -30]",0.0,0.0,0.0,38
"(60, 70]","(-30, -20]",0.0,0.0,0.0,38
"(60, 70]","(-20, -10]",0.0,0.0,0.0,38
"(60, 70]","(-10, 0]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(60, 70]","(0, 10]",1.0,0.0015220700152207,1.5220700152207e-05,38
"(60, 70]","(10, 20]",2.0,0.0030441400304414,3.0441400304414e-05,38
"(60, 70]","(20, 30]",0.0,0.0,0.0,38
"(60, 70]","(30, 40]",0.0,0.0,0.0,38
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,39
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,39
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,39
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,39
"(-10, 0]","(0, 10]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(-10, 0]","(10, 20]",0.0,0.0,0.0,39
"(-10, 0]","(20, 30]",0.0,0.0,0.0,39
"(-10, 0]","(30, 40]",0.0,0.0,0.0,39
"(0, 10]","(-40, -30]",0.0,0.0,0.0,39
"(0, 10]","(-30, -20]",5.0,0.008361204013377926,8.361204013377926e-05,39
"(0, 10]","(-20, -10]",25.0,0.04180602006688963,0.0004180602006688963,39
"(0, 10]","(-10, 0]",55.0,0.09197324414715718,0.0009197324414715719,39
"(0, 10]","(0, 10]",34.0,0.056856187290969896,0.0005685618729096989,39
"(0, 10]","(10, 20]",29.0,0.048494983277591976,0.00048494983277591977,39
"(0, 10]","(20, 30]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(0, 10]","(30, 40]",0.0,0.0,0.0,39
"(10, 20]","(-40, -30]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(10, 20]","(-30, -20]",13.0,0.021739130434782608,0.00021739130434782607,39
"(10, 20]","(-20, -10]",27.0,0.0451505016722408,0.000451505016722408,39
"(10, 20]","(-10, 0]",47.0,0.07859531772575251,0.0007859531772575251,39
"(10, 20]","(0, 10]",50.0,0.08361204013377926,0.0008361204013377926,39
"(10, 20]","(10, 20]",26.0,0.043478260869565216,0.00043478260869565214,39
"(10, 20]","(20, 30]",13.0,0.021739130434782608,0.00021739130434782607,39
"(10, 20]","(30, 40]",1.0,0.0016722408026755853,1.6722408026755853e-05,39
"(20, 30]","(-40, -30]",3.0,0.005016722408026756,5.016722408026756e-05,39
"(20, 30]","(-30, -20]",23.0,0.038461538461538464,0.0003846153846153846,39
"(20, 30]","(-20, -10]",29.0,0.048494983277591976,0.00048494983277591977,39
"(20, 30]","(-10, 0]",22.0,0.03678929765886288,0.0003678929765886288,39
"(20, 30]","(0, 10]",30.0,0.05016722408026756,0.0005016722408026756,39
"(20, 30]","(10, 20]",31.0,0.051839464882943144,0.0005183946488294314,39
"(20, 30]","(20, 30]",17.0,0.028428093645484948,0.00028428093645484947,39
"(20, 30]","(30, 40]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(30, 40]","(-40, -30]",0.0,0.0,0.0,39
"(30, 40]","(-30, -20]",7.0,0.011705685618729096,0.00011705685618729096,39
"(30, 40]","(-20, -10]",8.0,0.013377926421404682,0.00013377926421404682,39
"(30, 40]","(-10, 0]",1.0,0.0016722408026755853,1.6722408026755853e-05,39
"(30, 40]","(0, 10]",3.0,0.005016722408026756,5.016722408026756e-05,39
"(30, 40]","(10, 20]",8.0,0.013377926421404682,0.00013377926421404682,39
"(30, 40]","(20, 30]",11.0,0.01839464882943144,0.0001839464882943144,39
"(30, 40]","(30, 40]",3.0,0.005016722408026756,5.016722408026756e-05,39
"(40, 50]","(-40, -30]",1.0,0.0016722408026755853,1.6722408026755853e-05,39
"(40, 50]","(-30, -20]",3.0,0.005016722408026756,5.016722408026756e-05,39
"(40, 50]","(-20, -10]",4.0,0.006688963210702341,6.688963210702341e-05,39
"(40, 50]","(-10, 0]",9.0,0.015050167224080268,0.00015050167224080267,39
"(40, 50]","(0, 10]",5.0,0.008361204013377926,8.361204013377926e-05,39
"(40, 50]","(10, 20]",9.0,0.015050167224080268,0.00015050167224080267,39
"(40, 50]","(20, 30]",6.0,0.010033444816053512,0.00010033444816053512,39
"(40, 50]","(30, 40]",0.0,0.0,0.0,39
"(50, 60]","(-40, -30]",0.0,0.0,0.0,39
"(50, 60]","(-30, -20]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(50, 60]","(-20, -10]",6.0,0.010033444816053512,0.00010033444816053512,39
"(50, 60]","(-10, 0]",6.0,0.010033444816053512,0.00010033444816053512,39
"(50, 60]","(0, 10]",6.0,0.010033444816053512,0.00010033444816053512,39
"(50, 60]","(10, 20]",5.0,0.008361204013377926,8.361204013377926e-05,39
"(50, 60]","(20, 30]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(50, 60]","(30, 40]",0.0,0.0,0.0,39
"(60, 70]","(-40, -30]",0.0,0.0,0.0,39
"(60, 70]","(-30, -20]",0.0,0.0,0.0,39
"(60, 70]","(-20, -10]",0.0,0.0,0.0,39
"(60, 70]","(-10, 0]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(60, 70]","(0, 10]",1.0,0.0016722408026755853,1.6722408026755853e-05,39
"(60, 70]","(10, 20]",2.0,0.0033444816053511705,3.3444816053511705e-05,39
"(60, 70]","(20, 30]",0.0,0.0,0.0,39
"(60, 70]","(30, 40]",0.0,0.0,0.0,39
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,40
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,40
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,40
"(-10, 0]","(-10, 0]",1.0,0.0019723865877712033,1.9723865877712034e-05,40
"(-10, 0]","(0, 10]",1.0,0.0019723865877712033,1.9723865877712034e-05,40
"(-10, 0]","(10, 20]",0.0,0.0,0.0,40
"(-10, 0]","(20, 30]",0.0,0.0,0.0,40
"(-10, 0]","(30, 40]",0.0,0.0,0.0,40
"(0, 10]","(-40, -30]",0.0,0.0,0.0,40
"(0, 10]","(-30, -20]",4.0,0.007889546351084813,7.889546351084813e-05,40
"(0, 10]","(-20, -10]",23.0,0.045364891518737675,0.00045364891518737675,40
"(0, 10]","(-10, 0]",42.0,0.08284023668639054,0.0008284023668639054,40
"(0, 10]","(0, 10]",34.0,0.0670611439842209,0.000670611439842209,40
"(0, 10]","(10, 20]",25.0,0.04930966469428008,0.0004930966469428008,40
"(0, 10]","(20, 30]",4.0,0.007889546351084813,7.889546351084813e-05,40
"(0, 10]","(30, 40]",0.0,0.0,0.0,40
"(10, 20]","(-40, -30]",0.0,0.0,0.0,40
"(10, 20]","(-30, -20]",12.0,0.023668639053254437,0.00023668639053254438,40
"(10, 20]","(-20, -10]",26.0,0.05128205128205128,0.0005128205128205128,40
"(10, 20]","(-10, 0]",36.0,0.07100591715976332,0.0007100591715976331,40
"(10, 20]","(0, 10]",44.0,0.08678500986193294,0.0008678500986193294,40
"(10, 20]","(10, 20]",20.0,0.03944773175542406,0.0003944773175542406,40
"(10, 20]","(20, 30]",13.0,0.02564102564102564,0.0002564102564102564,40
"(10, 20]","(30, 40]",0.0,0.0,0.0,40
"(20, 30]","(-40, -30]",3.0,0.005917159763313609,5.9171597633136094e-05,40
"(20, 30]","(-30, -20]",15.0,0.029585798816568046,0.0002958579881656805,40
"(20, 30]","(-20, -10]",24.0,0.047337278106508875,0.00047337278106508875,40
"(20, 30]","(-10, 0]",17.0,0.03353057199211045,0.0003353057199211045,40
"(20, 30]","(0, 10]",21.0,0.04142011834319527,0.0004142011834319527,40
"(20, 30]","(10, 20]",23.0,0.045364891518737675,0.00045364891518737675,40
"(20, 30]","(20, 30]",13.0,0.02564102564102564,0.0002564102564102564,40
"(20, 30]","(30, 40]",1.0,0.0019723865877712033,1.9723865877712034e-05,40
"(30, 40]","(-40, -30]",0.0,0.0,0.0,40
"(30, 40]","(-30, -20]",4.0,0.007889546351084813,7.889546351084813e-05,40
"(30, 40]","(-20, -10]",9.0,0.01775147928994083,0.00017751479289940828,40
"(30, 40]","(-10, 0]",2.0,0.0039447731755424065,3.944773175542407e-05,40
"(30, 40]","(0, 10]",5.0,0.009861932938856016,9.861932938856015e-05,40
"(30, 40]","(10, 20]",9.0,0.01775147928994083,0.00017751479289940828,40
"(30, 40]","(20, 30]",9.0,0.01775147928994083,0.00017751479289940828,40
"(30, 40]","(30, 40]",2.0,0.0039447731755424065,3.944773175542407e-05,40
"(40, 50]","(-40, -30]",1.0,0.0019723865877712033,1.9723865877712034e-05,40
"(40, 50]","(-30, -20]",4.0,0.007889546351084813,7.889546351084813e-05,40
"(40, 50]","(-20, -10]",4.0,0.007889546351084813,7.889546351084813e-05,40
"(40, 50]","(-10, 0]",6.0,0.011834319526627219,0.00011834319526627219,40
"(40, 50]","(0, 10]",3.0,0.005917159763313609,5.9171597633136094e-05,40
"(40, 50]","(10, 20]",13.0,0.02564102564102564,0.0002564102564102564,40
"(40, 50]","(20, 30]",4.0,0.007889546351084813,7.889546351084813e-05,40
"(40, 50]","(30, 40]",0.0,0.0,0.0,40
